area_name,median_rent,median_home_value,median_income,zip,is_texas_zip,rent_affordability_score,home_affordability_score,income_score,starter_score
ZCTA5 75020,1287,204300,71605,75020,TRUE,6.839666358,9.005034764,2.412845714,6.161230687
ZCTA5 79011,1078,226600,54375,79011,TRUE,7.485325919,8.871373771,1.68005648,6.159559443
ZCTA5 75847,1105,121700,42188,75847,TRUE,7.401915354,9.500119875,1.161745255,6.159325681
ZCTA5 75101,1283,133000,61000,75101,TRUE,6.852023479,9.432390314,1.961816705,6.159071497
ZCTA5 77032,1112,128000,43725,77032,TRUE,7.380290392,9.462359146,1.227113627,6.158957989
ZCTA5 79103,1253,132300,57981,79103,TRUE,6.944701884,9.436585951,1.833419102,6.15888227
ZCTA5 76093,1222,148300,57200,76093,TRUE,7.040469571,9.340685687,1.800203293,6.158454522
ZCTA5 75431,850,306900,43242,75431,TRUE,8.189681804,8.390074323,1.206571712,6.154866532
ZCTA5 78231,1393,401800,109183,78231,TRUE,6.512202657,7.821265883,4.011032242,6.1545705
ZCTA5 76802,1280,207400,70714,76802,TRUE,6.861291319,8.986454088,2.374951622,6.152938241
ZCTA5 78003,1216,242700,69457,78003,TRUE,7.059005252,8.774874131,2.321491607,6.152511822
ZCTA5 78155,1198,266700,71039,78155,TRUE,7.114612295,8.631023735,2.388773822,6.151784185
ZCTA5 75426,1088,93300,35938,75426,TRUE,7.454433117,9.670342843,0.895933721,6.151656216
ZCTA5 78389,1112,86200,37195,78389,TRUE,7.380290392,9.712898585,0.949393737,6.150803854
ZCTA5 79083,1202,105400,48611,79083,TRUE,7.102255175,9.597818269,1.434914451,6.150721886
ZCTA5 78351,1102,105400,38925,78351,TRUE,7.411183194,9.597818269,1.022970369,6.150709869
ZCTA5 78225,1166,119600,46955,78225,TRUE,7.213469262,9.512706785,1.364485027,6.148545248
ZCTA5 75681,1092,178500,48079,75681,TRUE,7.442075996,9.159673939,1.412288574,6.148419152
ZCTA5 77335,1156,171600,53300,77335,TRUE,7.244362064,9.201030928,1.634336896,6.148355173
ZCTA5 78336,1147,214200,58420,78336,TRUE,7.272165585,8.945696476,1.852089704,6.148202088
ZCTA5 75791,1418,267000,92107,75791,TRUE,6.434970652,8.629225605,3.284792603,6.148193723
ZCTA5 77026,1006,175000,39211,77026,TRUE,7.707754093,9.180652122,1.035133905,6.147837445
ZCTA5 77093,1131,142800,46766,77093,TRUE,7.321594069,9.373651403,1.356446887,6.147667114
ZCTA5 76009,1323,245400,79755,76009,TRUE,6.728452271,8.758690961,2.759463954,6.146827383
ZCTA5 79705,1433,351700,105310,79705,TRUE,6.388631449,8.121553584,3.846314151,6.1458129
ZCTA5 77539,1393,264800,89111,77539,TRUE,6.512202657,8.642411892,3.157373187,6.144816586
ZCTA5 76486,986,408600,69808,76486,TRUE,7.769539697,7.780508271,2.336419582,6.142894235
ZCTA5 75210,1033,122700,33712,75210,TRUE,7.624343528,9.494126109,0.801262286,6.13835393
ZCTA5 75495,1438,397900,111563,75495,TRUE,6.373185048,7.844641573,4.112253274,6.136342473
ZCTA5 76621,1360,241300,81932,76621,TRUE,6.614148903,8.783265404,2.852051427,6.136254611
ZCTA5 78415,1212,152000,54990,78415,TRUE,7.071362373,9.318508751,1.706212335,6.135961275
ZCTA5 76543,1143,154000,48564,76543,TRUE,7.284522706,9.306521218,1.432915548,6.135640112
ZCTA5 77011,1079,209300,50133,77011,TRUE,7.482236639,8.975065931,1.499644876,6.135307898
ZCTA5 77015,1211,172800,57753,77015,TRUE,7.074451653,9.193838408,1.823722297,6.135048873
ZCTA5 78210,1159,189400,55028,78210,TRUE,7.235094223,9.094341884,1.707828469,6.134688795
ZCTA5 77801,1042,162300,39846,77801,TRUE,7.596540006,9.256772956,1.062140357,6.134289996
ZCTA5 77067,1134,186200,52032,77067,TRUE,7.312326228,9.113521937,1.580409052,6.133109788
ZCTA5 79912,1238,264200,72943,79912,TRUE,6.991041087,8.646008152,2.469750648,6.131144075
ZCTA5 77022,1095,219200,52739,77022,TRUE,7.432808156,8.915727643,1.610477653,6.130984851
ZCTA5 79765,1514,302300,104965,79765,TRUE,6.138399753,8.417645649,3.831641354,6.130146002
ZCTA5 78201,1069,197800,47121,78201,TRUE,7.513129441,9.043994246,1.371544982,6.129913545
ZCTA5 76554,1392,177300,75500,76554,TRUE,6.515291937,9.166866459,2.578499462,6.129726551
ZCTA5 77590,1275,188900,65801,77590,TRUE,6.87673772,9.097338768,2.166002492,6.129697466
ZCTA5 79414,1148,157500,49057,79414,TRUE,7.269076305,9.285543035,1.453882762,6.129458261
ZCTA5 77073,1362,220500,78592,77073,TRUE,6.607970343,8.907935747,2.710001744,6.128569384
ZCTA5 77502,1260,177400,62500,77502,TRUE,6.923076923,9.166267082,2.025611473,6.126794336
ZCTA5 77029,1177,135100,48279,77029,TRUE,7.179487179,9.419803404,1.420794543,6.123974256
ZCTA5 76504,1167,174100,52803,76504,TRUE,7.210379981,9.186046512,1.613199563,6.123925815
ZCTA5 77571,1375,237500,81850,77571,TRUE,6.5678097,8.806041717,2.84856398,6.123505589
ZCTA5 77066,1447,225700,87138,77066,TRUE,6.345381526,8.876768161,3.073461802,6.123221599
ZCTA5 79762,1317,232900,75272,79762,TRUE,6.746987952,8.833613042,2.568802657,6.119519891
ZCTA5 78417,1208,155200,53750,78417,TRUE,7.083719493,9.299328698,1.653475326,6.119329005
ZCTA5 76020,1345,299300,87298,76020,TRUE,6.660488106,8.435626948,3.080266577,6.1189633
ZCTA5 77474,1239,287600,75272,77474,TRUE,6.987951807,8.505754016,2.568802657,6.117547725
ZCTA5 78070,1318,516600,115175,78070,TRUE,6.743898672,7.133181491,4.265871075,6.117275239
ZCTA5 78638,1135,317400,69250,78638,TRUE,7.309236948,8.327139775,2.312687929,6.11564309
ZCTA5 76432,1287,216700,69688,76432,TRUE,6.839666358,8.930712059,2.331316001,6.114474961
ZCTA5 77445,1171,270400,65909,77445,TRUE,7.198022861,8.608846799,2.170595716,6.113041899
ZCTA5 77520,1226,150700,54278,77520,TRUE,7.02811245,9.326300647,1.675931085,6.1119145
ZCTA5 76707,1119,126200,40443,76707,TRUE,7.358665431,9.473147926,1.087530675,6.111669753
ZCTA5 75142,1367,237900,80028,75142,TRUE,6.592523942,8.80364421,2.771074602,6.10942522
ZCTA5 77640,1254,109600,50973,77640,TRUE,6.941612604,9.57264445,1.535369946,6.10904936
ZCTA5 75160,1257,255700,71801,75160,TRUE,6.932344764,8.696955167,2.421181564,6.108378925
ZCTA5 77707,1355,174000,69756,77707,TRUE,6.629595304,9.186645888,2.33420803,6.108094297
ZCTA5 76103,1212,205000,60172,76103,TRUE,7.071362373,9.000839127,1.926601993,6.106777285
ZCTA5 78208,951,146600,26595,78208,TRUE,7.877664504,9.35087509,0.498577377,6.105901542
ZCTA5 76115,1212,150600,52411,76115,TRUE,7.071362373,9.326900024,1.596527863,6.105573315
ZCTA5 77037,1267,158000,58750,77037,TRUE,6.901451962,9.282546152,1.866124553,6.105181996
ZCTA5 75173,1426,355900,101988,75173,TRUE,6.41025641,8.096379765,3.705030005,6.104525495
ZCTA5 77318,1386,316900,92415,77318,TRUE,6.533827618,8.330136658,3.297891796,6.101939583
ZCTA5 77034,1208,197200,58217,77034,TRUE,7.083719493,9.047590506,1.843456145,6.100801793
ZCTA5 77441,1952,582000,184390,77441,TRUE,4.785295026,6.741189163,7.209574319,6.099347055
ZCTA5 76857,1217,142600,51152,76857,TRUE,7.055915972,9.374850156,1.542982788,6.097716272
ZCTA5 77060,1088,156100,40435,77060,TRUE,7.454433117,9.293934308,1.087190436,6.09611067
ZCTA5 77071,1100,245100,54139,77071,TRUE,7.417361755,8.760489091,1.670019436,6.09609726
ZCTA5 77340,1044,244000,48538,77340,TRUE,7.590361446,8.767082234,1.431809773,6.09581218
ZCTA5 78643,1077,362600,68365,78643,TRUE,7.488415199,8.05622153,2.275049016,6.094747243
ZCTA5 77435,1091,356000,68778,77435,TRUE,7.445165276,8.095780388,2.292613842,6.09458438
ZCTA5 76033,1318,253800,76292,76033,TRUE,6.743898672,8.708343323,2.612183099,6.093717395
ZCTA5 77016,1210,125000,47677,77016,TRUE,7.077540933,9.480340446,1.395191576,6.09367598
ZCTA5 78261,1799,430200,147727,78261,TRUE,5.257954897,7.651042915,5.6503026,6.093585613
ZCTA5 76054,1486,377800,109881,76054,TRUE,6.224899598,7.965116279,4.040718074,6.091710145
ZCTA5 77074,1085,213000,47810,77074,TRUE,7.463700958,8.952888995,1.400848045,6.091601495
ZCTA5 78218,1215,190900,57285,78218,TRUE,7.062094532,9.085351235,1.80381833,6.091588682
ZCTA5 78226,1091,107100,33398,78226,TRUE,7.445165276,9.587628866,0.787907914,6.090727145
ZCTA5 78023,1685,412900,134007,78023,TRUE,5.610132839,7.754735076,5.066793122,6.090511595
ZCTA5 76164,1212,162700,52882,76164,TRUE,7.071362373,9.25437545,1.616559421,6.08982541
ZCTA5 77566,1478,262500,92586,77566,TRUE,6.24961384,8.656197555,3.305164399,6.088254122
ZCTA5 77611,1558,203900,92004,77611,TRUE,6.002471424,9.00743227,3.280412029,6.08734186
ZCTA5 76259,1442,354100,101845,76259,TRUE,6.360827927,8.107168545,3.698948237,6.086166205
ZCTA5 78227,1207,159700,51519,78227,TRUE,7.086808774,9.272356749,1.558591241,6.084007907
ZCTA5 76905,1544,163900,84712,76905,TRUE,6.045721347,9.24718293,2.970284397,6.083528737
ZCTA5 77365,1476,288700,95702,77365,TRUE,6.2557924,8.499160873,3.437687397,6.083371441
ZCTA5 78655,1093,269900,55952,78655,TRUE,7.438986716,8.611843683,1.747126046,6.083285605
ZCTA5 76449,1080,398700,72813,76449,TRUE,7.479147359,7.83984656,2.464221768,6.082879442
ZCTA5 77563,1370,220700,75806,77563,TRUE,6.583256101,8.906736994,2.591513595,6.082777617
ZCTA5 77301,1277,218600,66475,77301,TRUE,6.87055916,8.919323903,2.194667608,6.082421117
ZCTA5 77085,1338,191800,68470,77085,TRUE,6.682113068,9.079956845,2.279514649,6.080686675
ZCTA5 76710,1147,250300,58186,76710,TRUE,7.272165585,8.729321506,1.84213772,6.080304002
ZCTA5 78219,1213,162000,52094,78219,TRUE,7.068273092,9.258571086,1.583045902,6.079794334
ZCTA5 76712,1427,340600,97903,76712,TRUE,6.40716713,8.188084392,3.531295587,6.078680846
ZCTA5 77036,1042,235300,45716,77036,TRUE,7.596540006,8.819228003,1.311790549,6.077921568
ZCTA5 76258,1448,366600,103532,76258,TRUE,6.342292246,8.032246464,3.770696086,6.077799663
ZCTA5 78203,1051,158000,35536,78203,TRUE,7.568736484,9.282546152,0.878836724,6.075909456
ZCTA5 78404,1273,189000,61280,78404,TRUE,6.882916281,9.096739391,1.973725062,6.074305848
ZCTA5 75076,1321,267500,76919,75076,TRUE,6.734630831,8.626228722,2.638849313,6.073375743
ZCTA5 78028,1138,323200,66991,78028,TRUE,7.299969107,8.292375929,2.216613008,6.072684324
ZCTA5 77068,1327,328600,86028,77068,TRUE,6.71609515,8.26000959,3.026253674,6.072317039
ZCTA5 76060,1598,378600,119156,76060,TRUE,5.878900216,7.960321266,4.435182389,6.070211183
ZCTA5 79734,1241,241300,65227,79734,TRUE,6.981773247,8.783265404,2.141590361,6.070166028
ZCTA5 77802,1280,254500,70666,77802,TRUE,6.861291319,8.704147686,2.37291019,6.06763389
ZCTA5 76401,1162,270000,61210,76401,TRUE,7.225826382,8.611244306,1.970747972,6.064928236
ZCTA5 78213,1186,216400,55884,78213,TRUE,7.151683658,8.932510189,1.744234016,6.063696725
ZCTA5 77013,1158,174400,47060,77013,TRUE,7.238183503,9.184248382,1.368950661,6.061233114
ZCTA5 77089,1475,250900,88140,77089,TRUE,6.258881681,8.725725246,3.116076707,6.056093258
ZCTA5 76245,1563,219600,92212,76245,TRUE,5.987025023,8.913330137,3.289258237,6.055586521
ZCTA5 78650,1375,300300,85170,78650,TRUE,6.5678097,8.429633181,2.989763066,6.052942754
ZCTA5 77381,1727,473600,143565,77381,TRUE,5.480383071,7.39091345,5.473293384,6.051415278
ZCTA5 77028,1154,121100,38357,77028,TRUE,7.250540624,9.503716135,0.998813417,6.050975115
ZCTA5 78220,1156,143700,41710,78220,TRUE,7.244362064,9.368257013,1.141415989,6.050646726
ZCTA5 77587,1212,189300,53497,77587,TRUE,7.071362373,9.094941261,1.642715275,6.04984191
ZCTA5 79416,1285,213700,63896,79416,TRUE,6.845844918,8.948693359,2.084983137,6.048440916
ZCTA5 77031,1087,232500,47162,77031,TRUE,7.457522397,8.836010549,1.373288705,6.045798735
ZCTA5 77045,1291,181200,59688,77045,TRUE,6.827309237,9.14349077,1.906017548,6.04577619
ZCTA5 76048,1308,246000,70346,76048,TRUE,6.774791474,8.755094702,2.359300639,6.044235192
ZCTA5 77581,1596,338000,111139,77581,TRUE,5.885078777,8.203668185,4.094220619,6.043398152
ZCTA5 79701,1220,214700,57346,79701,TRUE,7.046648131,8.942699592,1.80641265,6.043392925
ZCTA5 78238,1232,209700,57769,78238,TRUE,7.009576769,8.972668425,1.824402775,6.042952067
ZCTA5 78264,1265,163300,54409,78264,TRUE,6.907630522,9.25077919,1.681502494,6.042736714
ZCTA5 78112,1319,131400,54988,78112,TRUE,6.740809391,9.44198034,1.706127275,6.040756041
ZCTA5 76106,1264,172400,55431,76106,TRUE,6.910719802,9.196235915,1.724967996,6.040649094
ZCTA5 77046,1889,286500,131932,77046,TRUE,4.979919679,8.512347159,4.978543693,6.039235127
ZCTA5 76266,1478,338300,99425,76266,TRUE,6.24961384,8.201870055,3.596026011,6.039214356
ZCTA5 78612,1481,309200,95496,78612,TRUE,6.240345999,8.37628866,3.428926249,6.037702872
ZCTA5 77357,1372,246200,76050,77357,TRUE,6.577077541,8.753895948,2.601890877,6.037567064
ZCTA5 76542,1355,244000,74055,76542,TRUE,6.629595304,8.767082234,2.517043836,6.037075943
ZCTA5 79413,1359,208600,69400,79413,TRUE,6.617238184,8.979261568,2.319067406,6.036393965
ZCTA5 77857,1080,355800,63000,77857,TRUE,7.479147359,8.096979142,2.046876396,6.034815605
ZCTA5 75054,1949,470000,163229,75054,TRUE,4.794562867,7.412491009,6.309600262,6.034452528
ZCTA5 77591,1332,222600,68593,77591,TRUE,6.700648749,8.895348837,2.28474582,6.034287897
ZCTA5 75217,1248,189200,55723,75217,TRUE,6.960148285,9.095540638,1.737386711,6.033937519
ZCTA5 75227,1294,217000,64008,75227,TRUE,6.818041396,8.92891393,2.08974648,6.032814681
ZCTA5 76114,1269,222600,62073,76114,TRUE,6.895273401,8.895348837,2.007451229,6.02894938
ZCTA5 77471,1364,237700,73186,77471,TRUE,6.601791783,8.804842963,2.4800854,6.026195222
ZCTA5 76135,1326,275100,74621,76135,TRUE,6.71918443,8.580676097,2.541115728,6.024211319
ZCTA5 78217,1233,242300,60988,78217,TRUE,7.006487488,8.777271637,1.961306347,6.024168391
ZCTA5 77076,1137,177300,42522,77076,TRUE,7.303058387,9.166866459,1.175950223,6.02406836
ZCTA5 79934,1453,210800,77754,79934,TRUE,6.326845845,8.966075282,2.674361733,6.022869442
ZCTA5 76476,1434,249600,81364,76476,TRUE,6.385542169,8.733517142,2.827894475,6.022640353
ZCTA5 76088,1437,408700,104038,76088,TRUE,6.376274328,7.779908895,3.792216188,6.022147256
ZCTA5 77086,1255,208800,58200,77086,TRUE,6.938523324,8.978062815,1.842733138,6.021648115
ZCTA5 75417,1351,133200,56842,75417,TRUE,6.641952425,9.431191561,1.784977608,6.021631721
ZCTA5 77573,1692,367500,122722,77573,TRUE,5.588507878,8.026852074,4.586843818,6.019511919
ZCTA5 77523,1702,372100,124188,77523,TRUE,5.557615076,7.999280748,4.649192571,6.017588026
ZCTA5 75701,1336,213700,66401,75701,TRUE,6.688291628,8.948693359,2.191520399,6.017380779
ZCTA5 78212,1129,330600,62801,78212,TRUE,7.327772629,8.248022057,2.038412956,6.017039556
ZCTA5 77389,1807,417500,140683,77389,TRUE,5.233240655,7.72716375,5.350722369,6.016662098
ZCTA5 78242,1270,148200,50644,78242,TRUE,6.892184121,9.341285064,1.521377627,6.015672456
ZCTA5 78255,1815,531400,157428,78255,TRUE,5.208526413,7.044473747,6.062884629,6.015618078
ZCTA5 77081,1014,274000,43251,77081,TRUE,7.683039852,8.58726924,1.20695448,6.011483057
ZCTA5 77088,1237,200000,54411,77088,TRUE,6.994130368,9.03080796,1.681587554,6.011370801
ZCTA5 77521,1390,231400,73629,77521,TRUE,6.521470497,8.842603692,2.498926121,6.011047143
ZCTA5 79401,1092,105600,26980,79401,TRUE,7.442075996,9.596619516,0.514951367,6.010301663
ZCTA5 77831,1285,195200,58229,77831,TRUE,6.845844918,9.059578039,1.843966503,6.00940133
ZCTA5 78148,1356,267000,74783,78148,TRUE,6.626506024,8.629225605,2.548005563,6.00377176
ZCTA5 77504,1173,227400,51478,77504,TRUE,7.1918443,8.866578758,1.556847518,6.003765603
ZCTA5 76105,1223,153600,45770,76105,TRUE,7.03738029,9.308918725,1.314087161,6.001853882
ZCTA5 79703,1447,224000,77285,79703,TRUE,6.345381526,8.886957564,2.654415236,6.00056445
ZCTA5 77377,1760,378200,129327,77377,TRUE,5.378436824,7.962718772,4.867753446,6.000516395
ZCTA5 75930,1583,110300,74240,75930,TRUE,5.925239419,9.568448813,2.524911857,5.998103969
ZCTA5 78412,1322,197500,61215,78412,TRUE,6.731541551,9.045792376,1.970960622,5.99764252
ZCTA5 77423,1394,314800,84490,77423,TRUE,6.509113377,8.342723567,2.960842771,5.994715252
ZCTA5 79938,1466,214800,77272,79938,TRUE,6.286685202,8.942100216,2.653862348,5.99346285
ZCTA5 77807,1344,278600,74375,77807,TRUE,6.663577386,8.559697914,2.530653386,5.992536345
ZCTA5 75459,1342,258300,71228,75459,TRUE,6.669755947,8.681371374,2.396811963,5.99135738
ZCTA5 79382,1481,257100,84457,79382,TRUE,6.240345999,8.688563894,2.959439287,5.990539354
ZCTA5 75452,1271,295900,69479,75452,TRUE,6.889094841,8.456005754,2.322427263,5.989167842
ZCTA5 75119,1375,278800,77053,75119,TRUE,6.5678097,8.558499161,2.644548312,5.988038122
ZCTA5 77035,1179,283800,58686,77035,TRUE,7.173308619,8.528530328,1.863402643,5.986903339
ZCTA5 77346,1786,317800,122241,77346,TRUE,5.298115539,8.324742268,4.566386962,5.986584985
ZCTA5 78251,1413,268300,78958,78251,TRUE,6.450417053,8.621433709,2.725567667,5.984267234
ZCTA5 76119,1285,160400,51267,76119,TRUE,6.845844918,9.268161112,1.54787372,5.983148417
ZCTA5 75159,1402,234300,72897,75159,TRUE,6.484399135,8.825221769,2.467794275,5.981664467
ZCTA5 75703,1319,336300,79194,75703,TRUE,6.740809391,8.213857588,2.735604711,5.981162446
ZCTA5 77505,1575,294800,98125,77505,TRUE,5.949953661,8.462598897,3.540737212,5.980982297
ZCTA5 75172,1364,165500,59457,75172,TRUE,6.601791783,9.237592903,1.896193154,5.98085253
ZCTA5 75180,1359,223900,67019,75180,TRUE,6.617238184,8.887556941,2.217803844,5.978503509
ZCTA5 76435,1571,148000,76667,76435,TRUE,5.962310782,9.342483817,2.628131791,5.976108995
ZCTA5 75223,1367,265100,73318,75223,TRUE,6.592523942,8.640613762,2.48569934,5.974903507
ZCTA5 78133,1354,349100,83853,78133,TRUE,6.632684584,8.137137377,2.93375126,5.974340425
ZCTA5 76134,1383,239000,70945,76134,TRUE,6.543095459,8.797051067,2.384776017,5.971786309
ZCTA5 75707,1476,274900,84954,75707,TRUE,6.2557924,8.58187485,2.98057662,5.971052401
ZCTA5 76031,1422,200200,69155,76031,TRUE,6.422613531,9.029609206,2.308647593,5.970522452
ZCTA5 77039,1246,165600,47119,77039,TRUE,6.966326846,9.236993527,1.371459922,5.969066773
ZCTA5 78124,1356,282700,74192,78124,TRUE,6.626506024,8.535123472,2.522870424,5.968000578
ZCTA5 78616,1362,211500,64715,78616,TRUE,6.607970343,8.961879645,2.11981508,5.967696555
ZCTA5 77094,1753,477500,139932,77094,TRUE,5.400061786,7.367537761,5.318782456,5.965920779
ZCTA5 78413,1400,244200,72815,78413,TRUE,6.490577695,8.765883481,2.464306827,5.965288171
ZCTA5 76049,1559,363300,104967,76049,TRUE,5.999382144,8.052025893,3.831726414,5.96487855
ZCTA5 78602,1449,332600,89968,78602,TRUE,6.339202966,8.236034524,3.193821264,5.964637923
ZCTA5 77406,1878,406300,141869,77406,TRUE,5.013901761,7.794293934,5.401162766,5.964197714
ZCTA5 78631,1304,351600,78560,78631,TRUE,6.787148594,8.122152961,2.708640789,5.964097563
ZCTA5 75253,1393,165000,60874,75253,TRUE,6.512202657,9.240589787,1.956457944,5.963995382
ZCTA5 75489,1581,233200,88676,75489,TRUE,5.93141798,8.831814912,3.138872704,5.963773477
ZCTA5 76706,1149,197000,41656,76706,TRUE,7.265987025,9.048789259,1.139119377,5.962767401
ZCTA5 76120,1395,306700,80922,76120,TRUE,6.506024096,8.391273076,2.809096283,5.962520446
ZCTA5 77546,1734,380700,123756,77546,TRUE,5.458758109,7.947734356,4.630819678,5.957069454
ZCTA5 75224,1199,239600,51919,75224,TRUE,7.111523015,8.793454807,1.57560318,5.955326602
ZCTA5 77023,1106,302300,51430,77023,TRUE,7.398826074,8.417645649,1.554806085,5.95126595
ZCTA5 76040,1332,297900,72661,76040,TRUE,6.700648749,8.444018221,2.457757231,5.950792135
ZCTA5 77050,1235,112600,37009,77050,TRUE,7.000308928,9.55466315,0.941483186,5.948967472
ZCTA5 75048,1778,407200,131087,75048,TRUE,5.322829781,7.788899544,4.942605974,5.948583568
ZCTA5 77514,1583,215200,85139,77514,TRUE,5.925239419,8.939702709,2.988444641,5.948539973
ZCTA5 78152,1824,325200,123981,78152,TRUE,5.180722892,8.280388396,4.640388893,5.948522343
ZCTA5 76012,1442,334600,88141,76012,TRUE,6.360827927,8.224046991,3.116119237,5.946381039
ZCTA5 77336,1612,276500,96404,77336,TRUE,5.835650293,8.572284824,3.467543349,5.946208569
ZCTA5 75232,1339,220100,61847,75232,TRUE,6.679023787,8.910333253,1.997839484,5.944061336
ZCTA5 77382,1874,566500,162384,77382,TRUE,5.026258882,6.834092544,6.273662543,5.942830079
ZCTA5 78642,1658,506600,132958,78642,TRUE,5.693543404,7.193119156,5.022179314,5.942006903
ZCTA5 77092,1276,242900,58728,77092,TRUE,6.87364844,8.773675378,1.865188896,5.941118658
ZCTA5 79707,1488,389400,99886,79707,TRUE,6.218721038,7.895588588,3.61563227,5.940854673
ZCTA5 77014,1265,228600,55589,77014,TRUE,6.907630522,8.859386238,1.731687712,5.940374394
ZCTA5 78247,1563,275500,91013,78247,TRUE,5.987025023,8.57827859,3.238264952,5.939773072
ZCTA5 77044,1577,294200,95000,77044,TRUE,5.9437751,8.466195157,3.407831446,5.939718021
ZCTA5 75051,1295,227400,58245,75051,TRUE,6.814952116,8.866578758,1.844646981,5.939348568
ZCTA5 75211,1292,219300,56807,75211,TRUE,6.824219957,8.915128267,1.783489063,5.939273182
ZCTA5 78263,1370,331900,80156,78263,TRUE,6.583256101,8.240230161,2.776518422,5.938327015
ZCTA5 77355,1583,341300,102066,77355,TRUE,5.925239419,8.183888756,3.708347333,5.937766594
ZCTA5 75216,1221,159800,41386,75216,TRUE,7.043558851,9.271757372,1.127636319,5.937241648
ZCTA5 75092,1322,279500,68036,75092,TRUE,6.731541551,8.554303524,2.261056697,5.937224687
ZCTA5 75442,1481,364000,95250,75442,TRUE,6.240345999,8.047830257,3.418463907,5.936026649
ZCTA5 77583,1767,338100,119287,77583,TRUE,5.356811863,8.203068808,4.440753799,5.935871527
ZCTA5 76502,1480,272500,82088,76502,TRUE,6.24343528,8.59625989,2.858686083,5.933857904
ZCTA5 75228,1266,282700,62667,75228,TRUE,6.904541242,8.535123472,2.032713957,5.932167725
ZCTA5 78252,1549,250600,85518,78252,TRUE,6.030274946,8.727523376,3.004563452,5.931736027
ZCTA5 76872,1267,255000,58750,76872,TRUE,6.901451962,8.701150803,1.866124553,5.930763391
ZCTA5 76035,1617,438600,118333,76035,TRUE,5.820203892,7.600695277,4.400180327,5.928344238
ZCTA5 76112,1301,225900,57724,76112,TRUE,6.796416435,8.875569408,1.822488932,5.927984076
ZCTA5 76013,1310,310400,70471,76013,TRUE,6.768612913,8.36909614,2.36461687,5.927559068
ZCTA5 75152,1651,250000,94935,75152,TRUE,5.715168366,8.731119636,3.405067006,5.926923339
ZCTA5 75212,1303,241700,59750,75212,TRUE,6.790237875,8.780867897,1.908654398,5.922951839
ZCTA5 75402,1445,273300,77877,75402,TRUE,6.351560086,8.591464877,2.679592904,5.921941369
ZCTA5 78254,1765,320800,115526,78254,TRUE,5.362990423,8.306760969,4.280799051,5.921464175
ZCTA5 78250,1530,235000,80659,78250,TRUE,6.08897127,8.821026133,2.797910934,5.921269628
ZCTA5 78253,1615,360000,106373,78253,TRUE,5.826382453,8.071805322,3.891523377,5.919551591
ZCTA5 77375,1617,332300,102488,77375,TRUE,5.820203892,8.237832654,3.726294927,5.917319831
ZCTA5 77430,1474,309600,85364,77430,TRUE,6.261970961,8.373891153,2.998013856,5.916359887
ZCTA5 77099,1265,198900,49396,77099,TRUE,6.907630522,9.037401103,1.46830038,5.914762654
ZCTA5 77845,1431,365100,88851,77845,TRUE,6.394810009,8.041237113,3.146315427,5.914189766
ZCTA5 78861,1391,223200,64917,78861,TRUE,6.518381217,8.891752577,2.128406109,5.913400093
ZCTA5 76110,1391,258000,69790,76110,TRUE,6.518381217,8.683169504,2.335654045,5.912999552
ZCTA5 77072,1300,187800,51070,77072,TRUE,6.799505715,9.103931911,1.539495341,5.912830462
ZCTA5 78233,1514,220800,76421,78233,TRUE,6.138399753,8.906137617,2.61766945,5.912502021
ZCTA5 75090,1347,188000,55543,75090,TRUE,6.654309546,9.102733158,1.729731339,5.911463167
ZCTA5 76104,1447,162700,61658,76104,TRUE,6.345381526,9.25437545,1.989801343,5.911405648
ZCTA5 78957,1383,259900,69149,78957,TRUE,6.543095459,8.671781347,2.308392414,5.911290312
ZCTA5 78414,1643,292600,98771,78414,TRUE,5.739882607,8.475785183,3.568211492,5.909152046
ZCTA5 76058,1385,275900,71328,76058,TRUE,6.536916898,8.575881084,2.401064947,5.907850569
ZCTA5 77096,1278,432600,82852,77096,TRUE,6.86746988,7.636657876,2.891178885,5.90533898
ZCTA5 75041,1441,232100,70308,75041,TRUE,6.363917207,8.838408056,2.357684505,5.904394651
ZCTA5 76118,1554,326400,94530,76118,TRUE,6.014828545,8.273195876,3.387842418,5.904242906
ZCTA5 76078,1635,309600,99866,76078,TRUE,5.764596849,8.373891153,3.614781673,5.902440587
ZCTA5 75087,1758,435400,129484,75087,TRUE,5.384615385,7.61987533,4.874430632,5.902137942
ZCTA5 76108,1517,253700,80412,76108,TRUE,6.129131912,8.7089427,2.787406062,5.900557393
ZCTA5 77064,1532,253100,81658,77064,TRUE,6.082792709,8.712538959,2.840398249,5.898998246
ZCTA5 77009,1305,420200,83148,77009,TRUE,6.784059314,7.71098058,2.903767719,5.898048215
ZCTA5 78374,1580,233800,83504,78374,TRUE,5.93450726,8.828218653,2.918908344,5.897941003
ZCTA5 77091,1064,247500,35432,77091,TRUE,7.528575842,8.746104052,0.87441362,5.897585638
ZCTA5 77396,1517,240600,78169,77396,TRUE,6.129131912,8.787461041,2.692011619,5.895494563
ZCTA5 78240,1342,257500,63351,78240,TRUE,6.669755947,8.686166387,2.061804371,5.892293606
ZCTA5 77038,1372,194200,57232,77038,TRUE,6.577077541,9.065571805,1.801564248,5.890971832
ZCTA5 76711,1391,153000,53185,76711,TRUE,6.518381217,9.312514984,1.629445964,5.889940771
ZCTA5 76117,1290,211700,51670,76117,TRUE,6.830398517,8.960680892,1.565013248,5.889867649
